2018-03-21 20:35:10,"RT @a_b_berurier: Macri acusa a Cristóbal López de empresario corrupto. Macri. El mismo de las cloacas de rousselot, el contrabando de seve…"
2018-03-21 20:35:09,RT @RespetenElPais: Santos es Noticia Mundial! No precisamente por su dignidad de Nobel de Paz! Sí no por ser solo el más Corrupto. #Abril1…
2018-03-21 20:35:08,"RT @nicolasyerovi: Estimado Corrupto: 
Los abajo firmantes el Corrupto, el Corrupto y el Corrupto, lo invitamos a dilucidar el próximo juev…"
2018-03-21 20:35:08,RT @job_rosales: PPK fue derrotado por @NicolasMaduro quien sigue en pie y el otro condenado por la historia como corrupto. @TorresVirly ¡N…
2018-03-21 20:35:08,@judmeneses @ResistentPatria @ppkamigo @dcabellor @DrodriguezVen @TareckPSUV @irisvarela @taniapsuv @JauaMiranda… https://t.co/2klrjhRhMu
2018-03-21 20:35:07,"#PpkNoVaPalBaile ... Por corrupto y cdm pero los bolsas apátridas lo querrán poner de ejemplo a seguir. 
Cobarde ! y perro sin Bolas"
2018-03-21 20:35:05,"@CHACANAZO Votó por corruptos, Presidente corrupto y todo el Gobierno está lleno de corruptos, procesados, confesos… https://t.co/EN8uqKNtnH"
2018-03-21 20:35:03,RT @DavisZone: Vivimos en un país que cuando te encuentras a un CORRUPTO LADRÓN en la calle (porque todos tiene país por carcel) ellos son…
2018-03-21 20:35:02,"RT @LaOtraBelluci: mis respetos al pueblo peruano, donde se juzga a sus presidentes asesinos. donde su presidente ladrón y corrupto , tiene…"
2018-03-21 20:35:01,"RT @AlfredoRamosM: A algunos contratistas del corrupto gobierno Santos, acostumbrados a vivir de prebendas, les da pánico que llegue la tra…"
2018-03-21 20:35:01,RT @pavelgalvez: @Dianapaolape En Guatemala parece que se va a tumbar a un congreso corrupto. Ojalá actue luego la @CICIGgt para que caigan…
2018-03-21 20:34:58,RT @chiriwayra: @AnonymousPeru  #QueTambiénSeVayaElCongreso Hasta en tu salida PPK nos traicionaste debiste cerrar el CONGRESO...nos dejast…
2018-03-21 20:34:58,"RT @solumbria: #Cifuentes
Rivera pide que dimita si se confirma lo de Cristina Cifuentes,pero en Andalucía con Susana Díaz a la cabeza,sigu…"
2018-03-21 20:34:57,"RT @fundamediosUSA: ""En la lucha contra la corrupción, los periodistas corruptos deben ser incluidos y deben terminar presos. En México, ni…"
2018-03-21 20:34:56,RT @cayetanovive: La sola sospecha de que el presidente peruano es corrupto lo hace dimitir....acá al CSM le prueban una y otra pero es tan…
2018-03-21 20:34:55,"RT @miguimartin: #ElQueSeMeteConVenezuelaSeSeca Otro CORRUPTO que cae ante la justicia, nada mas y  nada menos que @ppkamigo Pedro Pablo Ku…"
2018-03-21 20:34:55,@ppkamigo Fuera ladrón.. Te largas sin pena ni gloria viejo corrupto. Ojalá vivas lo suficiente para que pages con… https://t.co/ZbgqV9jgYE
2018-03-21 20:34:55,"RT @carolacaracola5: El bloque monárquico, PP, Psoe y Cs, protegen al corrupto régimen del 78 con su pseudodemocracia posfranquista. ¡Repúb…"
2018-03-21 20:34:54,"RT @jorgebarbieri40: Horacio Sussio... ladron ,cobarde y corrupto no tenes vergúenza.. le robaste a independiente Rivadavia SUSSIO..!!!!"
2018-03-21 20:34:53,"RT @ResistentPatria: CAYÓ el Perrito que le mueve la cola a los Gringos, el que llaman PPK, @ppkamigo ,ahora Ex-pdte del #Perú, ""Pedro Pabl…"
2018-03-21 20:34:52,"@Irene_Montero_ @pnique Son un partido corrupto y sin estar en el poder, entonces nos iriamos todos a tomar por cul… https://t.co/tz5c8uDsQZ"
2018-03-21 20:34:50,Del asesinato de Robert Serra se supo absolutamente todo ahh pero d la muerte de los estudiantes en las protestas s… https://t.co/lNiifVlmW9
2018-03-21 20:34:49,"@JoseCuelloB Pronuciese igual con duque y zualaga q fueron a pedir plata,para la campaña de 2014 en Brasil con Duda… https://t.co/9cDigcW9AJ"
2018-03-21 20:34:49,"@EleccionesTCS Metan preso ese cerdo corrupto de una vez, que pierden tiempo con ese sujeto delincuente."
2018-03-21 20:34:49,RT @sol651: SIGUE LA GUERRA ENTRE ROJOS Anoche fue Capturado en Maiquetía SVMI Gral  (EJ) en calidad de retiro Víctor Cruz Weffer ex jefe P…
2018-03-21 20:34:48,@atandocabos1 @JorgeGCastaneda Siiiiiii como no! Otro corrupto! Voten por YA SABES QUIEN!
2018-03-21 20:34:46,Bien dicho. BETO. L. LlasORTIZ. fuerte y. Claro. Las verdades al peor presidente mentiroso y corrupto. Y que. no. t… https://t.co/Ktv9M34HMx
2018-03-21 20:34:43,"RT @jason_molina1: #lllRepúblicaEsFuturo Porque ya es imposible tapar tanta basura del Régimen corrupto y criminal del 78, avalado por la M…"
2018-03-21 20:34:41,Perú &gt; Presidente indulta al criminal más grande de nuestra historia republicana para negociar por lo bajo que no l… https://t.co/lqiLvBrSvQ
2018-03-21 20:34:41,"@blabella_ahb @Larissacostas @ppkamigo Renunció porque en el Peru ya no permitimos corruptos, mucho menos asesinos.… https://t.co/pt3FiIxFpR"
2018-03-21 20:34:39,"RT @paolucci40: Así son los Demócratas, por la mas mínima acusación por corrupción renuncian como @ppkamigo. En cambio @NicolasMaduro acusa…"
2018-03-21 20:34:39,El lacayo del imperio estadounidense renuncia por corrupto. Hasta nunca charlatán. https://t.co/cnLyBJUKfZ
2018-03-21 20:34:39,"No pues, qué envidia le tenemos a Perú, la verdad. Hicieron que su presidente corrupto renunciara y aquí en México… https://t.co/M6Yn2kv1mv"
2018-03-21 20:34:38,"RT @EscalonaJuanF: Por corrupto el Presidente del Perú Kuczynski renunció a la presidencia,  el que se mete con @NicolasMaduro con Chávez y…"
2018-03-21 20:34:37,@sebastianpinera  mira el ejemplo del ex presidente de Perú lo pillaron q es un corrupto ten la decencia de hacer lo mismo #PiñeraRenuncia
